Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
32.5,1.13229e-06,2.121e-07,7.27667e-07,1.71342e-07,0,0,8.86523e-07,1.80231e-07,8.30155e-07,1.93646e-07,1.07141e-06,2.16089e-07,6.83459e-07,1.80799e-07,7.58413e-07,1.79866e-07,8.81399e-07,1.94997e-07,1.19911e-06,2.31791e-07,1.12737e-06,2.22189e-07,9.52362e-07,1.87764e-07,1.11714e-05,7.1751e-07
33.5,8.68288e-07,1.9826e-07,9.48016e-07,1.87934e-07,0,0,8.91648e-07,1.75731e-07,1.00438e-06,2.01357e-07,4.65829e-07,1.79298e-07,7.33065e-07,1.85035e-07,8.45528e-07,1.78621e-07,1.15812e-06,2.12771e-07,8.35279e-07,2.07333e-07,9.6339e-07,2.01878e-07,9.21307e-07,1.81673e-07,1.0527e-05,6.95953e-07
34.5,8.50688e-07,1.82249e-07,5.79059e-07,1.54329e-07,0,0,4.50948e-07,1.46023e-07,7.17418e-07,1.73777e-07,5.17588e-07,1.7399e-07,7.77159e-07,1.94011e-07,9.1727e-07,1.75357e-07,8.96772e-07,1.88631e-07,3.84331e-07,1.71878e-07,8.60901e-07,1.9926e-07,1.18528e-06,1.95111e-07,8.85616e-06,6.44849e-07
35.5,1.07363e-06,2.10471e-07,9.01897e-07,1.80012e-07,0,0,1.1325e-06,1.93714e-07,8.14782e-07,1.83408e-07,9.67889e-07,1.93871e-07,8.1023e-07,1.86343e-07,8.2503e-07,1.6988e-07,7.12293e-07,1.82691e-07,9.27519e-07,2.02333e-07,6.09805e-07,1.88353e-07,9.10955e-07,1.77345e-07,1.05441e-05,6.80286e-07
36.5,4.98679e-07,1.64375e-07,9.53141e-07,1.85756e-07,0,0,7.48164e-07,1.63981e-07,9.68514e-07,1.89742e-07,9.05779e-07,1.90526e-07,8.21253e-07,1.91013e-07,6.71298e-07,1.60338e-07,6.30303e-07,1.68171e-07,6.91796e-07,1.93442e-07,6.61049e-07,1.83408e-07,8.85075e-07,1.77722e-07,9.23253e-06,6.49973e-07
37.5,1.00909e-06,1.96166e-07,7.58413e-07,1.75432e-07,0,0,6.40552e-07,1.5836e-07,1.19399e-06,2.08596e-07,8.38492e-07,1.87192e-07,7.71647e-07,1.7945e-07,9.42892e-07,1.83766e-07,5.84183e-07,1.64141e-07,9.78763e-07,2.0746e-07,9.37767e-07,2.00246e-07,7.0392e-07,1.64003e-07,1.01963e-05,6.68739e-07
38.5,9.97358e-07,1.93694e-07,5.73934e-07,1.56944e-07,0,0,5.2269e-07,1.47455e-07,5.12441e-07,1.47633e-07,4.86533e-07,1.6498e-07,7.93695e-07,1.81638e-07,7.99408e-07,1.67937e-07,9.94136e-07,1.9351e-07,7.78911e-07,1.92285e-07,1.12737e-06,2.09412e-07,9.73065e-07,1.78699e-07,9.30667e-06,6.39049e-07
39.5,7.97886e-07,1.83097e-07,8.35279e-07,1.80958e-07,0,0,6.45676e-07,1.55769e-07,9.83887e-07,1.83193e-07,6.83216e-07,1.69149e-07,4.90547e-07,1.56964e-07,8.40404e-07,1.64939e-07,4.81695e-07,1.55937e-07,9.07021e-07,1.98666e-07,6.61049e-07,1.74606e-07,6.57337e-07,1.57248e-07,8.7193e-06,6.208e-07
40.5,6.68817e-07,1.7659e-07,7.07169e-07,1.6221e-07,0,0,5.2269e-07,1.44759e-07,6.35427e-07,1.72716e-07,7.29799e-07,1.82188e-07,4.90547e-07,1.59841e-07,7.22542e-07,1.59517e-07,7.68662e-07,1.70728e-07,1.08638e-06,1.98335e-07,3.22838e-07,1.56021e-07,8.22965e-07,1.64573e-07,8.17184e-06,6.0986e-07
41.5,7.21618e-07,1.72747e-07,6.76422e-07,1.60256e-07,0,0,8.91648e-07,1.68873e-07,5.32939e-07,1.52532e-07,3.88191e-07,1.53977e-07,7.22042e-07,1.77664e-07,7.02045e-07,1.62291e-07,6.66174e-07,1.60419e-07,6.09805e-07,1.70805e-07,1.14274e-06,2.12956e-07,7.60854e-07,1.60619e-07,8.52541e-06,6.12202e-07
42.5,6.92284e-07,1.70239e-07,6.86671e-07,1.62534e-07,0,0,6.66174e-07,1.55431e-07,8.60901e-07,1.76178e-07,6.21106e-07,1.70097e-07,8.65347e-07,1.85526e-07,8.76275e-07,1.69106e-07,8.76275e-07,1.73702e-07,7.63537e-07,1.70805e-07,8.2503e-07,1.78915e-07,7.97085e-07,1.62526e-07,9.31237e-06,6.1728e-07
43.5,4.75212e-07,1.51745e-07,6.30303e-07,1.56021e-07,0,0,8.7115e-07,1.69183e-07,4.40699e-07,1.43484e-07,7.50503e-07,1.72831e-07,6.94483e-07,1.78091e-07,5.94432e-07,1.46203e-07,3.9458e-07,1.38738e-07,6.55925e-07,1.63018e-07,1.00438e-06,1.95401e-07,6.41809e-07,1.49654e-07,7.82399e-06,5.83732e-07
44.5,8.0962e-07,1.80064e-07,7.17418e-07,1.59599e-07,0,0,6.40552e-07,1.48077e-07,5.2269e-07,1.50102e-07,3.57136e-07,1.43718e-07,6.39365e-07,1.6572e-07,4.81695e-07,1.45483e-07,9.6339e-07,1.8348e-07,4.25326e-07,1.51755e-07,5.94432e-07,1.66366e-07,5.53819e-07,1.40132e-07,7.28794e-06,5.71173e-07
