Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
641.5,-1.12277e-08,3.17566e-08,0,3.81903e-08,0,0,2.95821e-08,4.51874e-08,-2.95821e-08,2.95821e-08,7.10543e-16,2.72655e-08,-2.11516e-08,3.08335e-08,2.95821e-08,5.26417e-08,-4.43732e-08,1.47911e-08,5.91642e-08,4.35437e-08,-9.8607e-09,3.88216e-08,3.48458e-08,4.53515e-08,4.38599e-08,1.36733e-07
642.5,-5.61383e-09,3.12565e-08,1.97214e-08,5.31015e-08,0,0,0,2.70046e-08,2.95821e-08,4.51874e-08,-6.96917e-08,1.86259e-08,8.98943e-08,6.75114e-08,9.36767e-08,5.64304e-08,-4.93035e-09,3.85073e-08,1.97214e-08,4.57222e-08,-1.97214e-08,2.87486e-08,3.98238e-08,4.50775e-08,2.08334e-07,1.58139e-07
643.5,5.05245e-08,5.05245e-08,1.47911e-08,4.59873e-08,0,0,5.42339e-08,4.38219e-08,-4.43732e-08,1.47911e-08,-1.99119e-08,2.90263e-08,1.05758e-08,4.02714e-08,-4.43732e-08,3.079e-08,1.47911e-08,4.59873e-08,4.93035e-08,5.171e-08,-5.91642e-08,1.70792e-08,9.95595e-09,4.66975e-08,3.28949e-08,1.43386e-07
644.5,2.24553e-08,4.20101e-08,-1.97214e-08,2.87486e-08,0,0,-4.93035e-09,2.7451e-08,-3.94428e-08,3.03927e-08,1.99119e-08,3.72518e-08,4.75911e-08,4.75911e-08,-3.45125e-08,1.30445e-08,1.97214e-08,4.57222e-08,4.93035e-09,4.65128e-08,5.91642e-08,4.35437e-08,1.99119e-08,4.61638e-08,9.86847e-08,1.38914e-07
645.5,-2.24553e-08,3.2734e-08,-2.46518e-08,2.91683e-08,0,0,-2.95821e-08,2.95821e-08,-2.95821e-08,2.95821e-08,2.98679e-08,4.56239e-08,-2.11516e-08,3.08335e-08,-6.40946e-08,3.23305e-08,-2.95821e-08,1.20768e-08,3.94428e-08,5.21779e-08,2.95821e-08,4.51874e-08,-8.46256e-08,2.05247e-08,-2.24782e-07,1.2514e-07
646.5,2.24553e-08,4.20101e-08,8.87463e-08,5.66454e-08,0,0,-2.95821e-08,1.20768e-08,-4.93035e-09,2.7451e-08,-4.97798e-09,2.77162e-08,3.70153e-08,4.81751e-08,3.45125e-08,4.49176e-08,-4.43732e-08,1.47911e-08,-3.45125e-08,2.99902e-08,1.18328e-07,6.7241e-08,-1.49339e-08,3.95115e-08,1.80922e-07,1.46804e-07
647.5,2.80692e-08,5.1757e-08,4.93035e-09,3.78707e-08,0,0,-1.97214e-08,3.94428e-08,9.8607e-09,3.75484e-08,3.98238e-08,4.50775e-08,2.11516e-08,3.9571e-08,-3.45125e-08,1.30445e-08,2.95821e-08,4.51874e-08,-9.8607e-09,2.78903e-08,-2.95821e-08,1.20768e-08,4.97798e-09,3.82366e-08,4.38598e-08,1.33395e-07
648.5,7.85937e-08,5.7798e-08,4.93035e-09,3.78707e-08,0,0,-5.42339e-08,1.63521e-08,-5.91642e-08,3.19523e-08,-3.98238e-08,1.40798e-08,1.05758e-08,4.02714e-08,2.46518e-08,5.28721e-08,-1.47911e-08,2.83227e-08,-1.47911e-08,3.91334e-08,-3.94428e-08,1.39451e-08,-4.97797e-09,4.74869e-08,-1.3158e-07,1.3362e-07
649.5,-2.80692e-08,1.25529e-08,0,2.70046e-08,0,0,-9.8607e-09,3.88216e-08,-9.8607e-09,2.78903e-08,1.04537e-07,5.65389e-08,-2.64395e-08,3.12836e-08,2.46518e-08,4.54556e-08,5.42339e-08,4.38219e-08,1.47911e-08,3.72233e-08,-1.97214e-08,2.87486e-08,-4.97798e-08,1.57417e-08,6.57898e-08,1.29507e-07
650.5,1.12277e-08,4.27537e-08,-3.45125e-08,1.30445e-08,0,0,2.95821e-08,4.51874e-08,1.97214e-08,4.57222e-08,-1.99119e-08,9.95595e-09,-1.05758e-08,2.99129e-08,-2.95821e-08,1.20768e-08,5.42339e-08,5.14744e-08,6.40946e-08,5.09999e-08,4.93035e-09,3.78707e-08,-1.49339e-08,2.85963e-08,8.22372e-08,1.32604e-07
