Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
51.5,7.51664e-07,2.08629e-07,7.88331e-07,2.19617e-07,0,0,8.34164e-07,2.24349e-07,5.13331e-07,1.95316e-07,5.96911e-07,2.2189e-07,7.05831e-07,2.03532e-07,4.03332e-07,1.77748e-07,2.10833e-07,1.44065e-07,5.04165e-07,2.01874e-07,6.04998e-07,2.2341e-07,9.51327e-07,2.31859e-07,7.48333e-06,7.45561e-07
52.5,4.94998e-07,1.89197e-07,7.42497e-07,2.14781e-07,0,0,5.95831e-07,1.86739e-07,8.52497e-07,2.23974e-07,5.03644e-07,1.99165e-07,5.40831e-07,1.88084e-07,4.58332e-07,1.90083e-07,1.375e-07,1.54751e-07,7.69997e-07,2.25656e-07,7.05831e-07,2.37803e-07,7.36812e-07,2.12887e-07,7.13223e-06,7.3571e-07
53.5,2.47499e-07,1.59563e-07,1.03583e-06,2.47159e-07,0,0,4.49165e-07,1.83562e-07,4.39998e-07,1.90525e-07,4.66337e-08,1.51828e-07,6.96664e-07,2.03739e-07,4.76665e-07,1.82874e-07,6.69164e-07,2.1634e-07,9.99163e-07,2.37449e-07,7.14997e-07,2.32262e-07,1.07258e-06,2.40514e-07,7.4733e-06,7.4765e-07
54.5,4.67498e-07,1.83103e-07,6.59998e-07,2.04562e-07,0,0,6.69164e-07,1.98093e-07,3.29999e-07,1.79629e-07,4.5701e-07,1.86768e-07,6.41664e-07,2.04972e-07,6.41664e-07,1.92281e-07,7.88331e-07,2.13801e-07,7.69997e-07,2.31174e-07,3.20832e-07,1.99782e-07,4.66337e-07,1.79403e-07,6.78114e-06,7.17359e-07
55.5,8.79997e-07,2.2341e-07,3.39165e-07,1.72225e-07,0,0,5.22498e-07,1.95101e-07,4.03332e-07,1.77748e-07,3.54416e-07,1.74985e-07,4.58332e-07,1.76324e-07,3.39165e-07,1.72225e-07,3.57499e-07,1.71737e-07,5.59165e-07,2.06809e-07,8.79997e-07,2.39739e-07,4.19703e-07,1.80612e-07,6.01876e-06,6.92812e-07
56.5,6.78331e-07,2.10234e-07,6.14164e-07,2.05586e-07,0,0,6.87498e-07,2.03945e-07,5.59165e-07,1.94237e-07,5.31624e-07,1.91823e-07,7.14997e-07,2.03326e-07,6.78331e-07,2.04151e-07,6.41664e-07,1.92281e-07,3.57499e-07,1.92499e-07,3.66665e-07,1.98728e-07,6.43545e-07,2.02414e-07,7.06202e-06,7.23783e-07
57.5,4.85832e-07,1.9596e-07,6.50831e-07,2.04767e-07,0,0,4.39998e-07,1.69521e-07,2.84166e-07,1.66268e-07,2.14515e-07,1.37391e-07,3.20832e-07,1.79862e-07,6.69164e-07,2.10434e-07,3.20832e-07,1.79862e-07,5.31665e-07,2.01249e-07,3.84999e-07,1.85157e-07,6.15565e-07,1.96527e-07,5.36673e-06,6.71046e-07
58.5,2.74999e-08,1.31885e-07,7.42497e-07,2.20571e-07,0,0,3.66665e-07,1.71492e-07,4.94998e-07,1.95746e-07,2.89129e-07,1.69172e-07,4.58332e-07,1.83333e-07,4.49165e-07,1.69273e-07,4.58332e-07,1.90083e-07,6.59998e-07,2.27879e-07,8.89164e-07,2.28799e-07,9.97961e-07,2.36502e-07,6.35983e-06,7.07614e-07
59.5,3.66665e-07,1.78691e-07,6.04998e-07,2.0579e-07,0,0,4.76665e-07,1.89641e-07,7.05831e-07,2.09634e-07,3.82396e-07,1.88622e-07,6.14164e-07,1.99361e-07,5.04165e-07,1.82183e-07,4.94998e-07,1.95746e-07,6.04998e-07,2.11827e-07,7.33331e-07,2.20762e-07,1.95862e-07,1.38023e-07,6.20936e-06,7.02261e-07
60.5,3.20832e-07,1.72713e-07,4.85832e-07,1.89419e-07,0,0,8.79997e-07,2.28982e-07,4.49165e-07,1.83562e-07,3.17109e-07,1.68399e-07,4.30832e-07,1.84019e-07,5.13331e-07,1.88753e-07,6.78331e-07,2.16146e-07,3.02499e-07,2.00202e-07,6.69164e-07,2.33164e-07,5.87585e-07,2.03699e-07,6.14917e-06,7.17569e-07
61.5,7.33331e-07,2.09031e-07,6.69164e-07,2.10434e-07,0,0,7.51664e-07,2.14585e-07,4.94998e-07,1.89197e-07,1.11921e-07,1.40831e-07,3.48332e-07,1.7916e-07,8.61664e-07,2.23786e-07,6.69164e-07,2.1634e-07,6.87498e-07,2.32804e-07,5.49998e-07,2.13013e-07,6.52872e-07,2.14718e-07,7.13223e-06,7.43872e-07
62.5,5.77498e-07,2.06402e-07,3.75832e-07,1.78455e-07,0,0,4.12499e-07,1.97668e-07,3.94165e-07,1.77984e-07,5.78258e-07,2.03912e-07,4.49165e-07,1.90304e-07,8.4333e-07,2.29715e-07,5.40831e-07,2.07215e-07,9.5333e-07,2.43564e-07,2.65832e-07,1.81258e-07,4.47684e-07,1.87001e-07,6.36986e-06,7.28563e-07
63.5,4.49165e-07,1.96816e-07,6.78331e-07,2.16146e-07,0,0,7.97497e-07,2.19426e-07,9.16663e-09,1.11893e-07,1.49228e-07,1.48644e-07,5.77498e-07,2.00202e-07,6.14164e-07,2.11628e-07,5.22498e-07,1.95101e-07,5.31665e-07,2.13407e-07,7.14997e-07,2.2677e-07,5.78258e-07,2.03912e-07,6.13914e-06,7.15533e-07
64.5,6.50831e-07,2.16728e-07,4.49165e-07,2.03119e-07,0,0,2.84166e-07,1.80794e-07,6.78331e-07,2.10234e-07,3.35763e-07,1.67881e-07,5.13331e-07,1.95316e-07,5.59165e-07,2.06809e-07,9.16663e-07,2.39037e-07,5.95831e-07,2.23598e-07,2.38332e-07,1.81952e-07,4.19703e-07,1.87697e-07,6.1592e-06,7.32077e-07
65.5,4.94998e-07,2.02082e-07,6.50831e-07,2.10833e-07,0,0,4.49165e-07,1.83562e-07,3.75832e-07,1.85384e-07,3.07782e-07,1.83479e-07,6.50831e-07,2.16728e-07,3.39165e-07,1.72225e-07,4.21665e-07,2.03739e-07,4.03332e-07,1.91405e-07,6.78331e-07,2.16146e-07,1.67881e-07,1.64743e-07,5.39682e-06,7.03764e-07
66.5,6.04998e-07,1.99572e-07,2.93332e-07,1.66015e-07,0,0,5.04165e-07,1.95531e-07,7.88331e-07,2.19617e-07,2.70475e-07,1.69685e-07,7.79164e-07,2.36385e-07,6.78331e-07,2.16146e-07,3.57499e-07,1.85836e-07,7.33331e-07,2.319e-07,6.04998e-07,2.17695e-07,7.27486e-07,2.25005e-07,6.92158e-06,7.4933e-07
67.5,8.24997e-07,2.40788e-07,3.66665e-07,1.8561e-07,0,0,5.59165e-07,2.12816e-07,8.06664e-07,2.2491e-07,4.38357e-07,1.87233e-07,5.68331e-07,2.12618e-07,1.11833e-06,2.55682e-07,3.11666e-07,1.72956e-07,7.51664e-07,2.36918e-07,6.96664e-07,2.32623e-07,5.50278e-07,2.10834e-07,7.6338e-06,7.85968e-07
68.5,4.94998e-07,2.02082e-07,5.40831e-07,2.19042e-07,0,0,8.4333e-07,2.24161e-07,7.79164e-07,2.25469e-07,3.17109e-07,1.60463e-07,6.14164e-07,2.05586e-07,3.66665e-07,1.8561e-07,5.31665e-07,2.2491e-07,1.46666e-07,1.77274e-07,4.94998e-07,1.95746e-07,6.24892e-07,2.15325e-07,6.27958e-06,7.39462e-07
69.5,7.42497e-07,2.26214e-07,3.66665e-07,1.8561e-07,0,0,4.58332e-07,2.02912e-07,5.22498e-07,1.95101e-07,8.39407e-08,1.41754e-07,3.20832e-07,1.79862e-07,9.2583e-07,2.4408e-07,3.94165e-07,1.98093e-07,9.62497e-07,2.5846e-07,7.33331e-07,2.26399e-07,1.58555e-07,1.65007e-07,6.19933e-06,7.42043e-07
70.5,9.5333e-07,2.53702e-07,4.03332e-07,1.84703e-07,0,0,1.0175e-06,2.47499e-07,6.14164e-07,2.23222e-07,5.78258e-07,2.10214e-07,5.86665e-07,2.23786e-07,5.77498e-07,2.12421e-07,3.48332e-07,1.7916e-07,4.58332e-07,2.09031e-07,8.06664e-07,2.30446e-07,4.5701e-07,1.93628e-07,7.42314e-06,7.83467e-07
71.5,5.95831e-07,2.17888e-07,4.21665e-07,2.03739e-07,0,0,4.39998e-07,1.90525e-07,5.13331e-07,1.88753e-07,6.15565e-07,2.15526e-07,5.31665e-07,2.07417e-07,5.40831e-07,2.19042e-07,4.21665e-07,1.97455e-07,4.03332e-07,2.04151e-07,3.48332e-07,1.86062e-07,6.43545e-07,2.20908e-07,5.96861e-06,7.41568e-07
72.5,2.01666e-07,1.89641e-07,1.1e-06,2.60887e-07,0,0,6.59998e-07,2.16534e-07,9.89996e-07,2.48008e-07,2.05188e-07,1.63684e-07,8.24997e-07,2.40788e-07,6.32498e-07,2.28431e-07,5.68331e-07,2.12618e-07,7.79164e-07,2.36385e-07,5.77498e-07,2.12421e-07,5.22297e-07,2.11452e-07,7.71405e-06,8.02565e-07
73.5,8.61664e-07,2.40089e-07,2.01666e-07,1.75847e-07,0,0,3.66665e-07,2.11032e-07,4.12499e-07,1.91185e-07,2.98456e-07,1.7647e-07,4.76665e-07,2.20381e-07,4.58332e-07,2.09031e-07,7.24164e-07,2.15172e-07,6.50831e-07,2.22468e-07,1.74166e-07,1.76562e-07,2.70475e-07,1.69685e-07,5.34667e-06,7.31458e-07
74.5,3.84999e-07,1.91843e-07,7.79164e-07,2.46819e-07,0,0,6.96664e-07,2.15757e-07,5.68331e-07,2.24161e-07,2.98456e-07,1.83715e-07,3.75832e-07,1.98516e-07,6.87498e-07,2.21711e-07,3.75832e-07,1.92062e-07,4.94998e-07,2.19999e-07,3.57499e-07,1.78926e-07,4.19703e-07,1.94525e-07,5.93851e-06,7.49867e-07
