Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
177.5,-1.24435e-07,9.57286e-08,1.70734e-07,1.29551e-07,0,0,4.65639e-08,1.08649e-07,7.76065e-08,1.15109e-07,1.88134e-07,1.13777e-07,8.34861e-08,1.16083e-07,3.10426e-08,1.05271e-07,-6.7259e-08,9.58195e-08,1.44865e-07,1.23739e-07,1.03475e-07,1.1798e-07,-8.3615e-08,1.01335e-07,6.44876e-07,4.05426e-07
178.5,-4.74036e-08,1.1367e-07,-2.06951e-08,1.13823e-07,0,0,1.13823e-07,1.17753e-07,5.69114e-08,1.04633e-07,1.04519e-07,1.04519e-07,1.72538e-07,1.32764e-07,1.29344e-07,1.17411e-07,6.7259e-08,1.11806e-07,1.60387e-07,1.26625e-07,1.03475e-08,1.09508e-07,1.14971e-07,1.22336e-07,9.50041e-07,4.20164e-07
179.5,-9.48072e-08,1.00209e-07,2.12124e-07,1.18997e-07,0,0,5.17377e-09,1.05904e-07,-2.58688e-08,1.0666e-07,9.92928e-08,1.04649e-07,1.22446e-07,1.30291e-07,8.27803e-08,1.11446e-07,1.81082e-07,1.22979e-07,2.17298e-07,1.22215e-07,2.7421e-07,1.3058e-07,2.19489e-07,1.26722e-07,1.43946e-06,4.23895e-07
180.5,1.12584e-07,1.14132e-07,4.70813e-07,1.41595e-07,0,0,-1.2417e-07,8.40638e-08,1.03475e-07,1.10965e-07,1.20196e-07,1.15326e-07,6.12232e-08,1.1256e-07,3.62164e-08,1.12522e-07,1.03475e-08,9.78923e-08,3.62164e-08,1.22761e-07,2.01777e-07,1.22543e-07,-4.18075e-08,1.08115e-07,1.07671e-06,4.12117e-07
181.5,1.83689e-07,1.25558e-07,5.69114e-08,1.15573e-07,0,0,1.39692e-07,1.13705e-07,3.10426e-08,1.12641e-07,3.13556e-08,1.06332e-07,-6.67889e-08,1.02929e-07,1.29344e-07,1.17411e-07,-6.7259e-08,8.22938e-08,2.84557e-07,1.30375e-07,1.55213e-07,1.23522e-07,8.88409e-08,1.16035e-07,1.05368e-06,4.12278e-07
182.5,2.07391e-07,1.33158e-07,2.48341e-07,1.34119e-07,0,0,1.29344e-07,1.20783e-07,-4.65639e-08,1.03346e-07,1.6723e-07,1.21215e-07,1.50275e-07,1.26061e-07,-5.17377e-08,1.07286e-07,1.86256e-07,1.19558e-07,2.12124e-07,1.25564e-07,1.13823e-07,1.17753e-07,-1.46326e-07,9.02136e-08,1.26096e-06,4.286e-07
183.5,1.77764e-07,1.2982e-07,1.7053e-14,1.06031e-07,0,0,-4.65639e-08,9.52592e-08,2.01777e-07,1.2893e-07,2.76975e-07,1.34967e-07,3.3951e-07,1.32764e-07,4.13901e-08,1.05016e-07,1.60387e-07,1.20116e-07,8.7954e-08,1.11326e-07,-9.83016e-08,9.66539e-08,2.61297e-07,1.32207e-07,1.50279e-06,4.26973e-07
184.5,-6.518e-08,1.04497e-07,1.55213e-07,1.20227e-07,0,0,-1.55213e-08,9.44124e-08,2.06951e-08,1.16381e-07,1.98586e-07,1.23889e-07,2.17064e-07,1.38698e-07,5.17377e-08,1.15689e-07,1.65561e-07,1.29654e-07,2.06951e-08,1.01648e-07,5.17377e-08,1.22434e-07,1.88134e-07,1.30544e-07,1.08823e-06,4.29759e-07
185.5,5.92545e-08,1.19981e-07,2.22472e-07,1.28514e-07,0,0,3.62164e-08,1.01253e-07,3.10426e-08,1.09018e-07,-1.56778e-08,1.036e-07,5.56575e-09,1.05456e-07,1.55213e-08,1.0178e-07,-6.20852e-08,9.9788e-08,2.01777e-07,1.25777e-07,-5.17376e-08,1.10965e-07,1.72456e-07,1.27688e-07,6.73665e-07,4.07669e-07
186.5,2.96273e-08,1.11644e-07,7.24327e-08,1.15225e-07,0,0,-2.27374e-14,1.13352e-07,1.39692e-07,1.17183e-07,1.56778e-08,1.10489e-07,1.72538e-07,1.25569e-07,2.06951e-07,1.15689e-07,1.03475e-08,1.09508e-07,8.27803e-08,1.2503e-07,1.86256e-07,1.35312e-07,3.71041e-07,1.42065e-07,1.41067e-06,4.36799e-07
187.5,1.48136e-07,1.3447e-07,-2.58688e-08,9.0356e-08,0,0,2.22472e-07,1.22105e-07,-8.27803e-08,9.62376e-08,6.27112e-08,1.09371e-07,3.89602e-08,1.13109e-07,-3.10426e-08,1.06785e-07,-5.17376e-09,1.06157e-07,-1.13823e-07,1.08772e-07,-5.17377e-08,9.95194e-08,9.92928e-08,1.15799e-07,2.64861e-07,3.95743e-07
188.5,1.65913e-07,1.34078e-07,5.17376e-09,9.38436e-08,0,0,1.2417e-07,1.17525e-07,-1.2417e-07,9.73439e-08,7.8389e-08,1.0517e-07,1.61406e-07,1.22066e-07,5.17377e-08,1.04761e-07,1.29344e-07,1.20783e-07,7.76065e-08,1.11566e-07,2.06951e-08,1.01648e-07,1.411e-07,1.21777e-07,8.86705e-07,4.04935e-07
189.5,1.13687e-14,1.21436e-07,1.13687e-14,1.09752e-07,0,0,-1.50039e-07,8.94628e-08,2.58688e-08,1.1276e-07,-5.22595e-09,9.92928e-08,1.11315e-08,1.13792e-07,2.06951e-07,1.2567e-07,2.22472e-07,1.31601e-07,-1.75908e-07,1.02696e-07,-6.7259e-08,1.07659e-07,-7.31631e-08,1.0504e-07,-5.75772e-09,4.02677e-07
190.5,2.37018e-08,1.25138e-07,1.96603e-07,1.32108e-07,0,0,2.58688e-07,1.30887e-07,1.60387e-07,1.20116e-07,-8.88409e-08,1.09246e-07,2.94984e-07,1.30172e-07,-5.17377e-09,1.1347e-07,8.7954e-08,1.14876e-07,1.86256e-07,1.26096e-07,3.156e-07,1.29757e-07,7.8389e-08,1.12691e-07,1.6525e-06,4.43128e-07
191.5,1.48136e-07,1.3447e-07,1.34518e-07,1.27153e-07,0,0,7.24327e-08,1.15225e-07,1.03475e-08,1.01911e-07,-7.31631e-08,9.26038e-08,5.56573e-09,1.13928e-07,9.83016e-08,1.14643e-07,2.58688e-08,9.74812e-08,1.13687e-14,1.09752e-07,1.34518e-07,1.17297e-07,-5.22594e-08,1.08367e-07,5.41235e-07,4.06161e-07
192.5,-5.92545e-09,1.07804e-07,2.37993e-07,1.31295e-07,0,0,1.03475e-07,1.1798e-07,1.44865e-07,1.17069e-07,-2.09038e-08,1.07609e-07,1.33578e-07,1.18852e-07,3.36295e-07,1.38344e-07,6.7259e-08,1.18771e-07,-2.58688e-08,1.02827e-07,-2.06951e-08,1.06534e-07,1.25422e-07,1.25422e-07,1.18611e-06,4.27942e-07
193.5,3.08124e-07,1.46108e-07,1.03475e-08,1.09508e-07,0,0,1.03475e-08,1.01911e-07,1.08649e-07,1.14409e-07,7.8389e-08,1.012e-07,1.11315e-07,1.11315e-07,4.13902e-08,1.08772e-07,1.2417e-07,1.17525e-07,-8.79541e-08,9.63766e-08,1.34518e-07,1.20672e-07,1.72456e-07,1.27688e-07,1.07096e-06,4.13362e-07
194.5,5.92545e-09,1.07478e-07,1.08649e-07,1.07161e-07,0,0,-1.55213e-08,1.06409e-07,1.08649e-07,1.24493e-07,7.31631e-08,1.09121e-07,1.89235e-07,1.39255e-07,3.10426e-08,1.12641e-07,6.7259e-08,1.15341e-07,1.86256e-07,1.19558e-07,3.00078e-07,1.33118e-07,-2.09037e-07,8.26293e-08,9.2701e-07,4.16757e-07
195.5,-8.29563e-08,1.09901e-07,9.31278e-08,1.18207e-07,0,0,-7.24327e-08,9.16794e-08,1.03475e-08,1.01911e-07,1.82908e-07,1.17438e-07,-6.12231e-08,9.81529e-08,5.17376e-09,1.0963e-07,5.17377e-08,1.19109e-07,6.7259e-08,1.2535e-07,-8.27803e-08,1.00323e-07,5.74853e-08,1.13175e-07,2.01524e-07,3.98706e-07
196.5,-9.48073e-08,1.05333e-07,-9.83016e-08,9.66539e-08,0,0,5.17377e-09,1.02043e-07,-7.24328e-08,9.59591e-08,-6.27112e-08,8.77584e-08,1.39144e-07,1.22573e-07,3.62164e-08,1.05143e-07,4.13901e-08,1.12403e-07,1.08649e-07,1.17867e-07,7.24327e-08,1.11686e-07,-1.56778e-08,1.11228e-07,6.90943e-08,3.85731e-07
197.5,4.74036e-08,1.32762e-07,3.62164e-08,1.12522e-07,0,0,1.2417e-07,1.14058e-07,-1.29344e-07,8.88624e-08,1.46326e-07,1.18249e-07,-4.45259e-08,1.06769e-07,5.17377e-08,1.15689e-07,1.81082e-07,1.1967e-07,5.17377e-09,1.05904e-07,1.65561e-07,1.29654e-07,9.40669e-08,1.22782e-07,7.48518e-07,4.17988e-07
198.5,2.01465e-07,1.3329e-07,2.58688e-08,1.16266e-07,0,0,-5.69115e-08,9.55397e-08,2.06951e-08,1.01648e-07,1.09745e-07,1.08241e-07,1.05749e-07,1.19502e-07,-1.70734e-07,8.06511e-08,1.18997e-07,1.27468e-07,-9.31278e-08,9.65154e-08,-1.7053e-14,9.81653e-08,2.09037e-08,1.06589e-07,2.76376e-07,3.906e-07
199.5,1.42211e-07,1.223e-07,5.17377e-08,1.12165e-07,0,0,8.27803e-08,1.18433e-07,-7.76065e-08,9.18253e-08,6.27112e-08,1.05559e-07,-1.22446e-07,9.51074e-08,-2.06951e-08,9.87092e-08,4.65639e-08,1.04888e-07,1.13687e-14,1.09752e-07,1.03475e-07,1.1798e-07,1.62004e-07,1.21327e-07,4.66383e-07,3.95534e-07
200.5,-3.55527e-08,1.13361e-07,6.20852e-08,1.11926e-07,0,0,2.3282e-07,1.21886e-07,1.60387e-07,1.13233e-07,-5.22595e-09,9.92928e-08,5.56574e-08,1.16748e-07,1.81082e-07,1.22979e-07,5.17377e-09,1.02043e-07,-1.65561e-07,8.04849e-08,5.17377e-08,1.12165e-07,-8.36149e-08,1.053e-07,5.12447e-07,3.96455e-07
201.5,-5.92545e-08,1.0926e-07,2.37993e-07,1.28201e-07,0,0,-3.62164e-08,9.49777e-08,-1.91429e-07,7.62144e-08,-7.8389e-08,8.34515e-08,1.11315e-07,1.19372e-07,3.10426e-08,1.09018e-07,-1.18997e-07,9.2984e-08,9.83016e-08,1.11085e-07,-2.7421e-07,7.89741e-08,7.31631e-08,1.19855e-07,-2.30313e-07,3.73594e-07
202.5,-3.55527e-08,1.13361e-07,3.00078e-07,1.41878e-07,0,0,-4.65639e-08,1.03346e-07,2.27646e-07,1.2841e-07,2.19489e-07,1.16622e-07,8.90519e-08,1.1989e-07,7.24328e-08,1.08031e-07,5.69114e-08,1.00723e-07,1.13823e-07,1.10723e-07,2.89731e-07,1.42067e-07,8.3615e-08,1.1257e-07,1.52007e-06,4.30337e-07
203.5,3.85154e-07,1.37056e-07,2.01777e-07,1.2893e-07,0,0,5.17377e-08,1.12165e-07,-4.65639e-08,9.93848e-08,4.70334e-08,1.02006e-07,1.39144e-07,1.14741e-07,5.17377e-08,1.08526e-07,2.37993e-07,1.2503e-07,-2.06951e-08,1.06534e-07,-2.58688e-08,1.0666e-07,3.65816e-08,1.13657e-07,1.11126e-06,4.13081e-07
204.5,3.55527e-08,1.06658e-07,2.06951e-07,1.34915e-07,0,0,-6.7259e-08,8.22938e-08,-1.03475e-07,9.67923e-08,2.09037e-08,9.86027e-08,1.83669e-07,1.35991e-07,1.55213e-08,9.77555e-08,-2.58688e-08,1.02827e-07,-7.76065e-08,1.0019e-07,1.03475e-07,1.07286e-07,1.46326e-07,1.21664e-07,4.66384e-07,3.93011e-07
205.5,1.00733e-07,1.1444e-07,2.22472e-07,1.2535e-07,0,0,2.06951e-07,1.19109e-07,2.12124e-07,1.31804e-07,5.22593e-08,1.01872e-07,1.11315e-07,1.11315e-07,-5.17376e-09,1.06157e-07,-3.10426e-08,9.0504e-08,1.7053e-14,1.06031e-07,-1.2417e-07,8.87116e-08,1.46326e-07,1.28222e-07,9.67315e-07,4.0559e-07
206.5,5.92546e-09,1.21291e-07,9.31278e-08,1.07535e-07,0,0,2.3282e-07,1.25137e-07,6.20852e-08,1.0059e-07,1.82908e-07,1.24219e-07,-1.11315e-07,8.44086e-08,1.50039e-07,1.1347e-07,1.18997e-07,1.17639e-07,-1.2417e-07,9.31278e-08,-4.65639e-08,9.93848e-08,1.04519e-07,1.15681e-07,7.48517e-07,3.98498e-07
207.5,-1.18509e-07,1.05998e-07,1.55213e-07,1.1684e-07,0,0,2.17298e-07,1.18884e-07,6.7259e-08,1.00456e-07,-5.22594e-09,8.11283e-08,-3.33944e-08,9.2465e-08,9.31278e-08,1.11206e-07,2.06951e-08,1.01648e-07,8.79541e-08,1.07659e-07,2.17298e-07,1.11926e-07,7.31631e-08,1.16387e-07,8.80947e-07,3.86118e-07
208.5,1.59987e-07,1.26116e-07,2.48341e-07,1.27992e-07,0,0,9.83016e-08,1.0741e-07,1.96603e-07,1.19334e-07,-1.04519e-08,1.03468e-07,2.67156e-07,1.34272e-07,1.86256e-07,1.12641e-07,2.89731e-07,1.36297e-07,1.44865e-07,1.09996e-07,3.62164e-08,1.05143e-07,-1.25422e-07,8.49114e-08,1.61795e-06,4.19137e-07
209.5,1.18509e-08,1.16718e-07,2.27646e-07,1.2841e-07,0,0,1.60387e-07,1.16726e-07,4.13901e-08,1.05016e-07,1.04519e-08,9.88793e-08,-2.78287e-08,1.06333e-07,-4.13901e-08,9.92501e-08,2.06951e-07,1.19109e-07,1.03475e-08,9.37009e-08,1.44865e-07,1.09996e-07,1.56778e-08,9.87411e-08,8.464e-07,3.94022e-07
210.5,-5.33291e-08,1.09099e-07,8.79541e-08,1.07659e-07,0,0,6.7259e-08,9.63766e-08,-1.03475e-08,1.06283e-07,-1.14971e-07,7.42745e-08,-8.34861e-08,1.0778e-07,8.27803e-08,1.11446e-07,2.58688e-08,1.05398e-07,1.03475e-07,1.10965e-07,6.20852e-08,1.18884e-07,-2.61297e-08,1.07735e-07,1.72735e-07,3.82365e-07
211.5,2.54794e-07,1.2805e-07,1.13823e-07,1.14292e-07,0,0,-1.03475e-08,1.06283e-07,-9.83016e-08,9.66539e-08,2.61297e-07,1.25857e-07,1.39144e-07,1.22573e-07,7.24328e-08,1.08031e-07,1.44865e-07,1.13587e-07,3.05252e-07,1.33017e-07,4.65639e-08,9.69305e-08,1.51552e-07,1.18134e-07,1.48552e-06,4.16478e-07
212.5,1.54062e-07,1.22013e-07,6.7259e-08,1.15341e-07,0,0,1.03475e-07,1.14526e-07,5.69114e-08,9.66539e-08,1.04519e-08,1.02939e-07,1.66972e-08,1.00646e-07,3.10426e-08,1.05271e-07,1.03475e-08,1.09508e-07,7.24328e-08,1.08031e-07,2.58688e-08,1.01517e-07,-6.79372e-08,1.0093e-07,5.12446e-07,3.87575e-07
213.5,-8.88818e-08,1.14746e-07,-6.7259e-08,9.58195e-08,0,0,2.43167e-07,1.21666e-07,9.31278e-08,1.11206e-07,-6.79371e-08,8.79138e-08,1.55841e-07,1.22193e-07,8.79541e-08,1.07659e-07,1.13823e-07,1.10723e-07,1.55213e-08,1.09386e-07,1.7053e-14,1.06031e-07,-1.04519e-08,1.03468e-07,5.2972e-07,3.92547e-07
214.5,1.12584e-07,1.18657e-07,1.86256e-07,1.16151e-07,0,0,6.20852e-08,1.04505e-07,-1.2417e-07,8.87116e-08,7.8389e-08,1.0517e-07,-1.11315e-08,1.05895e-07,4.65639e-08,1.04888e-07,9.83016e-08,1.0741e-07,1.50039e-07,1.02305e-07,-5.17379e-09,9.41284e-08,1.25422e-07,1.03995e-07,7.83065e-07,3.79056e-07
215.5,9.48072e-08,1.191e-07,1.60387e-07,1.29757e-07,0,0,4.13901e-08,1.0112e-07,-7.76065e-08,8.26184e-08,1.20197e-07,1.07989e-07,-1.66972e-08,1.01565e-07,1.34518e-07,1.10239e-07,1.29344e-07,1.17411e-07,1.03475e-08,9.78923e-08,3.62164e-08,1.05143e-07,-4.18075e-08,9.60776e-08,6.44877e-07,3.8659e-07
216.5,1.7053e-14,9.73651e-08,2.58688e-08,1.01517e-07,0,0,3.62164e-08,1.08895e-07,3.10426e-07,1.32916e-07,1.13687e-14,9.05158e-08,2.05932e-07,1.17145e-07,-2.06951e-08,9.4554e-08,-1.91429e-07,8.13121e-08,1.75908e-07,1.23088e-07,5.69114e-08,1.15573e-07,-8.36149e-08,9.7208e-08,5.5851e-07,3.85946e-07
217.5,1.65913e-07,1.25977e-07,2.06951e-08,9.76184e-08,0,0,2.01777e-07,1.19221e-07,1.50039e-07,1.06157e-07,-1.25422e-07,7.46413e-08,3.33944e-08,1.09066e-07,9.31278e-08,1.18207e-07,9.31278e-08,1.07535e-07,8.27803e-08,1.11446e-07,2.06951e-08,1.01648e-07,1.20196e-07,1.18825e-07,9.2701e-07,3.93433e-07
218.5,1.36285e-07,1.18064e-07,3.31121e-07,1.26308e-07,0,0,-1.03475e-07,8.81061e-08,3.62164e-08,1.05143e-07,-1.25422e-07,7.46413e-08,-1.50275e-07,9.59182e-08,1.75908e-07,1.19781e-07,7.76065e-08,1.07907e-07,3.31121e-07,1.29448e-07,4.13901e-08,1.0112e-07,6.27112e-08,1.05559e-07,8.98221e-07,3.89835e-07
219.5,9.48072e-08,1.23443e-07,1.2417e-07,1.2417e-07,0,0,1.03475e-07,1.14526e-07,5.17377e-08,1.04761e-07,3.65815e-08,9.39215e-08,2.78287e-08,1.17409e-07,2.3282e-07,1.18546e-07,-1.2417e-07,8.40638e-08,1.50039e-07,1.09874e-07,1.75908e-07,1.12878e-07,-8.88409e-08,9.73484e-08,8.57916e-07,3.96455e-07
220.5,1.13687e-14,1.17018e-07,2.58689e-08,1.09141e-07,0,0,2.06951e-07,1.19109e-07,-1.18997e-07,9.2984e-08,2.29941e-07,1.23226e-07,1.72538e-07,1.25569e-07,-1.34518e-07,9.34148e-08,-1.86256e-07,8.59531e-08,5.17377e-09,1.05904e-07,3.10426e-08,1.01385e-07,-8.3615e-08,8.83786e-08,1.49704e-07,3.83836e-07
221.5,1.00733e-07,1.18953e-07,-9.31278e-08,1.0059e-07,0,0,4.13901e-08,1.0112e-07,1.91429e-07,1.25989e-07,-8.3615e-08,7.8563e-08,5.00917e-08,1.12835e-07,1.96603e-07,1.08772e-07,-5.17377e-08,9.53996e-08,7.24327e-08,1.00323e-07,1.18997e-07,1.10603e-07,3.65815e-08,1.06204e-07,6.27603e-07,3.82841e-07
222.5,9.48072e-08,1.191e-07,2.58688e-08,9.32714e-08,0,0,4.13902e-08,1.08772e-07,-1.55213e-08,9.44124e-08,-5.22592e-09,9.06666e-08,-5.00917e-08,9.78368e-08,2.06951e-08,9.76184e-08,3.67337e-07,1.37762e-07,-5.17377e-08,9.10936e-08,-1.55213e-07,6.94134e-08,3.13556e-08,1.02407e-07,3.28196e-07,3.66561e-07
223.5,2.6072e-07,1.35898e-07,-9.83016e-08,7.82933e-08,0,0,-1.29344e-07,8.42228e-08,1.29344e-07,1.1036e-07,-2.09037e-08,8.16317e-08,-9.46176e-08,9.90952e-08,6.7259e-08,1.04377e-07,1.50039e-07,1.1347e-07,6.20852e-08,1.18884e-07,8.27803e-08,1.07783e-07,6.79372e-08,1.12933e-07,5.00931e-07,3.79886e-07
224.5,6.518e-08,1.10697e-07,-8.7954e-08,9.21163e-08,0,0,-6.7259e-08,9.58195e-08,-8.27803e-08,9.19709e-08,6.79372e-08,9.30451e-08,1.22446e-07,1.19112e-07,1.60387e-07,1.13233e-07,5.17377e-08,9.25512e-08,5.17377e-08,1.04761e-07,-1.08649e-07,7.86345e-08,7.31631e-08,1.09121e-07,2.53344e-07,3.63063e-07
225.5,1.9554e-07,1.25278e-07,1.2417e-07,1.06785e-07,0,0,1.60387e-07,1.0963e-07,1.96603e-07,1.19334e-07,1.62004e-07,1.03072e-07,2.67156e-07,1.34272e-07,1.18997e-07,1.17639e-07,1.75908e-07,1.23088e-07,1.2417e-07,1.10481e-07,9.31278e-08,1.03734e-07,1.62004e-07,1.14375e-07,1.92887e-06,4.16995e-07
226.5,1.42211e-07,1.13361e-07,-5.69114e-08,9.12404e-08,0,0,1.03475e-07,1.10965e-07,2.06951e-07,1.19109e-07,-3.13556e-08,8.19656e-08,-3.33944e-08,9.2465e-08,6.7259e-08,1.00456e-07,-2.58688e-08,8.57972e-08,7.24328e-08,1.08031e-07,2.06951e-08,9.76184e-08,-1.13687e-14,1.071e-07,5.00931e-07,3.66561e-07
227.5,-2.96273e-08,1.03484e-07,6.7259e-08,1.04377e-07,0,0,1.44865e-07,1.17069e-07,-5.69114e-08,8.19679e-08,-2.09037e-08,9.11173e-08,1.66972e-08,1.09491e-07,1.55213e-08,9.77555e-08,4.13901e-08,1.0112e-07,-1.29344e-07,9.74812e-08,1.44865e-07,1.23739e-07,-6.27112e-08,9.66445e-08,1.49704e-07,3.71993e-07
228.5,-7.70309e-08,8.84859e-08,1.70734e-07,1.16496e-07,0,0,6.20852e-08,1.08279e-07,8.79541e-08,1.07659e-07,-1.04519e-08,8.61883e-08,1.66972e-08,1.05162e-07,1.39692e-07,9.85735e-08,-2.01777e-07,8.16407e-08,6.20852e-08,1.04505e-07,0,1.02174e-07,1.04519e-07,1.08367e-07,4.03048e-07,3.67329e-07
229.5,-5.92545e-08,9.36896e-08,4.13901e-08,9.70685e-08,0,0,8.27803e-08,1.11446e-07,-5.69115e-08,9.55397e-08,-3.65815e-08,9.59354e-08,2.2263e-08,1.05014e-07,1.34518e-07,1.10239e-07,-2.06951e-08,9.4554e-08,1.75908e-07,1.19781e-07,1.34518e-07,1.13823e-07,-3.13556e-08,1.03995e-07,4.37595e-07,3.77741e-07
230.5,-8.88818e-08,9.46219e-08,4.65639e-08,9.26957e-08,0,0,1.81082e-07,1.22979e-07,1.03475e-08,9.37009e-08,1.04519e-08,9.46457e-08,-3.33944e-08,1.02022e-07,8.7954e-08,1.11326e-07,-1.86256e-07,8.11474e-08,2.53515e-07,1.24708e-07,-6.20852e-08,9.56797e-08,4.70334e-08,1.05946e-07,3.10923e-07,3.72082e-07
231.5,-8.29563e-08,8.2532e-08,-5.17377e-08,8.18044e-08,0,0,-7.76065e-08,8.73432e-08,-1.13687e-14,9.39862e-08,2.14263e-07,1.09495e-07,3.89602e-08,9.02611e-08,9.31278e-08,1.07535e-07,7.24327e-08,1.11686e-07,7.76065e-08,1.11566e-07,4.65639e-08,1.04888e-07,8.36149e-08,1.0504e-07,4.66384e-07,3.6137e-07
232.5,1.83689e-07,1.45022e-07,5.69114e-08,1.04633e-07,0,0,8.27803e-08,9.59591e-08,-3.62164e-08,9.49777e-08,-5.22592e-09,9.06666e-08,1.39144e-07,1.22573e-07,-2.06951e-08,9.02077e-08,2.37993e-07,1.2503e-07,3.10426e-08,1.05271e-07,1.50039e-07,1.20339e-07,2.35167e-07,1.1627e-07,1.13429e-06,3.99454e-07
233.5,2.31093e-07,1.3263e-07,-4.13902e-08,9.51186e-08,0,0,1.03475e-08,9.37009e-08,1.81082e-07,1.1276e-07,-3.13556e-08,7.12722e-08,2.50458e-07,1.27527e-07,7.24327e-08,1.04249e-07,1.70734e-07,1.12997e-07,-3.10426e-08,9.898e-08,2.27646e-07,1.25244e-07,1.62004e-07,1.21327e-07,1.284e-06,3.95869e-07
234.5,-7.11054e-08,9.40637e-08,-1.55213e-08,1.06409e-07,0,0,3.62164e-08,9.72063e-08,8.7954e-08,9.9922e-08,5.74853e-08,9.33382e-08,7.23546e-08,1.03678e-07,2.58688e-08,9.32714e-08,3.62164e-08,1.01253e-07,1.29344e-07,1.1036e-07,2.06951e-07,1.15689e-07,1.77682e-07,1.20989e-07,8.29127e-07,3.7607e-07
235.5,-1.24435e-07,8.40078e-08,-1.18997e-07,8.39044e-08,0,0,2.37993e-07,1.2503e-07,1.75908e-07,1.16381e-07,8.36149e-08,1.0504e-07,-8.90519e-08,7.79204e-08,-2.58688e-08,9.88447e-08,9.31278e-08,9.1387e-08,-5.17377e-08,9.53996e-08,1.03475e-08,9.37009e-08,-1.04519e-08,1.07354e-07,2.24555e-07,3.60543e-07
236.5,4.14782e-08,1.11329e-07,1.55213e-08,9.3558e-08,0,0,1.29344e-07,1.17411e-07,-4.13901e-08,9.07992e-08,9.40668e-08,9.23084e-08,6.12231e-08,1.03977e-07,-1.03475e-08,1.06283e-07,-2.06951e-08,8.56411e-08,2.12124e-07,1.08402e-07,-1.18997e-07,7.89741e-08,8.36149e-08,1.19627e-07,4.83657e-07,3.66697e-07
237.5,5.33291e-08,1.1566e-07,5.17377e-08,1.04761e-07,0,0,-8.7954e-08,8.76492e-08,-9.83016e-08,7.82933e-08,-6.27112e-08,7.78647e-08,2.56024e-07,1.31002e-07,7.24327e-08,1.04249e-07,2.58688e-08,9.32714e-08,6.7259e-08,1.04377e-07,-3.62164e-08,9.91151e-08,2.09037e-08,9.43567e-08,2.6486e-07,3.60221e-07
238.5,8.29563e-08,1.19395e-07,-7.24327e-08,8.71899e-08,0,0,-6.7259e-08,8.70362e-08,-1.55213e-08,8.54847e-08,2.09037e-08,9.43567e-08,-5.56573e-09,9.6562e-08,2.06951e-08,9.34148e-08,-5.17377e-08,9.95194e-08,-2.58689e-08,9.46955e-08,-4.13901e-08,9.92501e-08,1.13687e-14,9.49338e-08,-1.8425e-07,3.45566e-07
239.5,-1.59987e-07,9.12212e-08,-1.03475e-08,1.09996e-07,0,0,8.7954e-08,9.15333e-08,8.27803e-08,1.07783e-07,-1.04519e-07,7.39059e-08,1.89235e-07,1.13519e-07,1.13823e-07,1.03216e-07,-1.29344e-07,8.42228e-08,2.58688e-08,1.01517e-07,9.31278e-08,1.07535e-07,4.70334e-08,9.36303e-08,2.70618e-07,3.57403e-07
240.5,2.25167e-07,1.28734e-07,1.13823e-07,1.14292e-07,0,0,2.3282e-07,1.11566e-07,3.156e-07,1.3873e-07,1.30648e-07,9.56503e-08,-5.56574e-08,9.31327e-08,5.17377e-09,8.94628e-08,-8.27803e-08,8.27803e-08,2.37993e-07,1.21776e-07,1.03475e-08,9.37009e-08,2.61297e-08,9.84642e-08,1.26096e-06,3.88429e-07
241.5,-2.37018e-08,9.25585e-08,-1.18997e-07,8.39044e-08,0,0,-1.13687e-14,9.39862e-08,1.2417e-07,1.06785e-07,1.30648e-07,9.56503e-08,1.11315e-07,1.15414e-07,-1.03475e-08,9.84376e-08,1.18997e-07,1.03087e-07,-5.17377e-09,9.83016e-08,1.13687e-14,1.09752e-07,1.04519e-08,9.46457e-08,3.68501e-07,3.60773e-07
242.5,5.33291e-08,1.20128e-07,7.76065e-08,1.11566e-07,0,0,5.17377e-09,8.94628e-08,-1.03475e-07,9.25512e-08,-5.74853e-08,7.22239e-08,1.66972e-08,9.0945e-08,1.44865e-07,1.02435e-07,1.29344e-07,1.1036e-07,-5.17377e-08,8.18044e-08,2.94905e-07,1.30169e-07,3.13556e-08,1.06332e-07,5.93056e-07,3.68546e-07
243.5,1.71838e-07,1.17168e-07,6.7259e-08,9.63766e-08,0,0,-6.20852e-08,8.2131e-08,1.44865e-07,1.17069e-07,-1.20196e-07,6.87364e-08,7.23546e-08,1.16349e-07,1.34518e-07,1.02696e-07,3.62164e-08,9.2984e-08,6.20852e-08,1.11926e-07,1.03475e-08,9.78923e-08,8.88409e-08,1.0491e-07,6.44877e-07,3.66788e-07
244.5,3.55527e-08,1.11487e-07,5.17377e-09,8.94628e-08,0,0,4.65639e-08,1.00988e-07,5.17376e-09,9.80289e-08,2.09037e-08,8.99104e-08,-9.46176e-08,7.81189e-08,-1.55213e-08,8.54847e-08,1.03475e-08,9.37009e-08,8.27803e-08,1.00056e-07,-1.03475e-08,8.99105e-08,6.79372e-08,1.09246e-07,1.72734e-07,3.4547e-07
