Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
34.5,9.06594e-07,1.9446e-07,7.45023e-07,1.68128e-07,0,0,8.74367e-07,1.778e-07,7.9676e-07,1.81156e-07,5.69627e-07,1.70224e-07,8.6269e-07,1.97172e-07,7.81239e-07,1.67569e-07,7.29501e-07,1.7307e-07,6.36373e-07,1.91988e-07,7.81239e-07,1.98298e-07,1.03996e-06,1.84098e-07,9.49465e-06,6.5929e-07
35.5,8.17712e-07,1.93101e-07,9.31278e-07,1.81451e-07,0,0,7.70891e-07,1.70106e-07,9.41626e-07,1.92058e-07,1.00861e-06,1.99477e-07,7.40244e-07,1.81805e-07,6.88111e-07,1.64181e-07,8.84714e-07,1.94894e-07,6.98459e-07,1.9115e-07,6.312e-07,1.8783e-07,1.00861e-06,1.86749e-07,9.95528e-06,6.72976e-07
36.5,6.34023e-07,1.69989e-07,9.8819e-07,1.95579e-07,0,0,8.7954e-07,1.77725e-07,7.65718e-07,1.79374e-07,7.26405e-07,1.79593e-07,9.07216e-07,1.96542e-07,8.74367e-07,1.75527e-07,6.46721e-07,1.69633e-07,8.32977e-07,2.05588e-07,5.32898e-07,1.73688e-07,8.98861e-07,1.77066e-07,9.4889e-06,6.60069e-07
37.5,1.03103e-06,1.9527e-07,7.65718e-07,1.70185e-07,0,0,6.10505e-07,1.5278e-07,1.18479e-06,2.07015e-07,9.04087e-07,1.9251e-07,6.34494e-07,1.72986e-07,9.36452e-07,1.83578e-07,5.79462e-07,1.65884e-07,8.43324e-07,1.95442e-07,1.26757e-06,2.22833e-07,8.72731e-07,1.75127e-07,1.05023e-05,6.72853e-07
38.5,1.07843e-06,2.05093e-07,7.03632e-07,1.73456e-07,0,0,3.31121e-07,1.32513e-07,6.26026e-07,1.55127e-07,5.17368e-07,1.63681e-07,7.56941e-07,1.78971e-07,9.15757e-07,1.72605e-07,8.84714e-07,1.86471e-07,9.93363e-07,2.05523e-07,7.81239e-07,1.87901e-07,8.57053e-07,1.75361e-07,9.17222e-06,6.39274e-07
39.5,5.98471e-07,1.67492e-07,7.9676e-07,1.76667e-07,0,0,7.50196e-07,1.65641e-07,8.17455e-07,1.8086e-07,7.05501e-07,1.77605e-07,5.34311e-07,1.60733e-07,8.48498e-07,1.68922e-07,5.8981e-07,1.63281e-07,1.05027e-06,2.04805e-07,6.67416e-07,1.76288e-07,7.26405e-07,1.62845e-07,8.85554e-06,6.29739e-07
40.5,6.93278e-07,1.75077e-07,5.63941e-07,1.50929e-07,0,0,7.03632e-07,1.58962e-07,6.93285e-07,1.68922e-07,5.48723e-07,1.70545e-07,4.61956e-07,1.59087e-07,6.15678e-07,1.57864e-07,6.98459e-07,1.64017e-07,8.32977e-07,1.8503e-07,5.74288e-07,1.75375e-07,6.6892e-07,1.53433e-07,7.70397e-06,5.99533e-07
41.5,6.93278e-07,1.72042e-07,6.67416e-07,1.62047e-07,0,0,6.98459e-07,1.59046e-07,6.67416e-07,1.64506e-07,3.71041e-07,1.50467e-07,7.23546e-07,1.8206e-07,7.39849e-07,1.58371e-07,9.00235e-07,1.77423e-07,7.9676e-07,1.78926e-07,1.13305e-06,2.07661e-07,7.10727e-07,1.55378e-07,8.84978e-06,6.17001e-07
42.5,5.92545e-07,1.64425e-07,7.91586e-07,1.6741e-07,0,0,8.01934e-07,1.62377e-07,6.67416e-07,1.62047e-07,7.8389e-07,1.81032e-07,7.40244e-07,1.79231e-07,8.64019e-07,1.73379e-07,4.96682e-07,1.49414e-07,6.88111e-07,1.7136e-07,7.81239e-07,1.81377e-07,7.36857e-07,1.60139e-07,8.6828e-06,6.10492e-07
43.5,8.17712e-07,1.78945e-07,6.51895e-07,1.62295e-07,0,0,5.84636e-07,1.45142e-07,5.48419e-07,1.53827e-07,5.95757e-07,1.62425e-07,6.51192e-07,1.72717e-07,6.26026e-07,1.52516e-07,7.76065e-07,1.67649e-07,5.48419e-07,1.53827e-07,9.15757e-07,1.90307e-07,7.15953e-07,1.5529e-07,8.08974e-06,5.90984e-07
